,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,time_signature,track_name,type,uri,valence
833,0.0268,0.783,191693,0.613,0.0,4,0.117,-6.711,1,Lu1,0.151,97.018,4,Follow (feat. Dizkar),chinese,spotify:track:28VyIQdJDOueQUxxd5p73K,0.711
834,0.248,0.642,289037,0.573,0.306,1,0.114,-6.988,1,Lu1,0.0861,83.998,4,自己做决定 (feat. 陳綺貞),chinese,spotify:track:0yDx42o29sJ8BlOLV4Cevj,0.408
835,0.873,0.48,248874,0.392,0.0,8,0.11,-8.29,0,Lu1,0.0703,143.69,4,Just Say So(feat. 蔡健雅),chinese,spotify:track:4xbXuT2SU21j1SdVbeLtQj,0.226
836,0.79,0.631,327826,0.496,1.73e-06,4,0.0606,-9.569,1,Lu1,0.0392,84.948,4,Bonjour & Goodnight,chinese,spotify:track:6OOymiof4dcjmXodFyuMXR,0.135
837,0.628,0.735,260500,0.835,0.0,1,0.051,-4.491,1,Lu1,0.0488,91.97,4,Highlight,chinese,spotify:track:1yUNX2cJwGxxcGkvPumZrz,0.951
838,0.785,0.703,218000,0.768,1.17e-06,4,0.101,-5.782,0,Lu1,0.197,87.986,4,那段,chinese,spotify:track:0IRQYESrrHliMnIeV5Gdwq,0.408
839,0.7,0.688,202000,0.721,0.000529,6,0.117,-4.873,0,Lu1,0.172,170.035,4,不能帶你去,chinese,spotify:track:6QYaaSQN0VMDTK1vf5eJ1S,0.753
840,0.825,0.553,265983,0.658,0.0,2,0.11,-6.001,1,Lu1,0.204,176.032,4,男孩,chinese,spotify:track:4Jn0NfBpzUjw4tqrOveTaH,0.649
841,0.23,0.741,272277,0.581,5.15e-06,9,0.124,-7.89,0,Lu1,0.0633,89.99,4,2020 (feat. Lu1),chinese,spotify:track:6T8bvkZecTzMCbCrpUUv2K,0.621
842,0.527,0.756,294376,0.836,0.0,7,0.118,-3.812,1,Lu1,0.0374,125.0,4,很可愛的歌,chinese,spotify:track:47mT9OtiDZUnOa8YCztOqC,0.88
843,0.279,0.729,145262,0.961,0.0,10,0.132,-2.936,0,那吾克熱-NW,0.29,151.964,4,ㄦ子娃娃,chinese,spotify:track:6hzyP6wjMsMPBzF7jMZgEF,0.523
844,0.253,0.655,203190,0.968,0.0,4,0.108,-5.403,0,那吾克熱-NW,0.557,162.985,4,水滴石穿,chinese,spotify:track:5kSMTbZkkKqSeiH1IThEGk,0.493
845,0.201,0.778,160632,0.926,0.0,0,0.113,-3.89,1,那吾克熱-NW,0.253,158.037,4,漂 Part II,chinese,spotify:track:6AM8Gy2tr1OEfMIixVIDXj,0.549
846,0.229,0.743,206400,0.774,0.0,5,0.366,-5.816,0,那吾克熱-NW,0.101,149.954,4,放空,chinese,spotify:track:70xuC7vFZnCBpl8T37rhhN,0.581
847,0.572,0.696,246856,0.842,0.0,7,0.119,-3.227,1,那吾克熱-NW,0.136,155.975,4,何等人物,chinese,spotify:track:4bE56zMtp7ndShbziwEfVx,0.443
848,0.486,0.703,158664,0.757,0.0,1,0.662,-8.734,0,那吾克熱-NW,0.268,157.951,4,漂 - Live,chinese,spotify:track:4zbOMo7EtJxISWxUtIbbiA,0.691
849,0.272,0.62,197696,0.895,0.0,1,0.3,-4.063,0,那吾克熱-NW,0.362,169.997,4,Real Man,chinese,spotify:track:3HR8WqXvI1TgWU3XuJHZ3I,0.613
850,0.0884,0.795,201943,0.765,0.0,8,0.305,-7.604,1,那吾克熱-NW,0.234,95.955,4,征途,chinese,spotify:track:2boX2ToqixdPPPjPLzoUOt,0.571
851,0.256,0.767,165133,0.862,0.0,1,0.0737,-2.994,1,那吾克熱-NW,0.249,182.009,4,萬眾矚目,chinese,spotify:track:13PxZkw6Vyn2gDYZh35eQX,0.379
852,0.42,0.899,189494,0.872,0.0,6,0.108,-3.882,1,那吾克熱-NW,0.262,151.982,4,Diss LIL-EM,chinese,spotify:track:7DQJA6seMG4n8cZgNSAeQq,0.899
853,0.355,0.691,168000,0.608,0.0,6,0.0382,-7.751,0,T.I.G,0.0378,120.034,4,AIRPLANE (feat. T.I.G) - Prod. Alan from SUGARCAT,chinese,spotify:track:2nEDyf4hJY0zQXo2HodHg9,0.388
854,0.0667,0.662,144000,0.733,0.139,7,0.278,-10.898,1,T.I.G,0.268,174.116,4,Vice City,chinese,spotify:track:1OzZnL8FWHGzy60OiPvSNx,0.539
855,0.192,0.715,239474,0.478,0.0,0,0.089,-5.888,1,T.I.G,0.0303,113.909,4,Night View (feat. T.I.G 鐵巨人) - Remix,chinese,spotify:track:2zGvBlCdo9YyIhc1TRfGjo,0.0465
856,0.0499,0.798,205366,0.522,0.0158,1,0.221,-10.58,1,T.I.G,0.0455,119.033,4,年少輕狂,chinese,spotify:track:2bIMnsGdKbkruh9gHAE0MF,0.0799
857,0.0874,0.782,222293,0.716,0.0,0,0.15,-7.224,1,T.I.G,0.145,105.018,4,WE'RE JUST FRIENDS,chinese,spotify:track:1wA2PDq49nYVW80WwgkP8J,0.799
858,0.753,0.754,233609,0.656,0.0,4,0.107,-8.34,0,T.I.G,0.13,77.502,4,十五歲,chinese,spotify:track:1LchumSAoUov2puwH9kI5k,0.664
859,0.107,0.633,162493,0.757,7.44e-05,0,0.352,-3.972,1,T.I.G,0.0975,132.971,4,MONSTER,chinese,spotify:track:6ZurJ1ySOOn94mGnPcheTB,0.272
860,0.464,0.705,236175,0.418,0.0,2,0.108,-12.44,1,T.I.G,0.442,66.584,5,All eyes on me,chinese,spotify:track:2rTRwSEdusuNpZ7tulqtZh,0.293
861,0.663,0.573,172973,0.45,0.0,6,0.11,-9.726,0,刘炫廷,0.0747,203.901,3,美美的,chinese,spotify:track:2N9SMEVllYC8nk65xVqBOe,0.506
862,0.0157,0.728,178591,0.658,0.0,7,0.396,-6.972,0,刘炫廷,0.0815,143.943,4,她不说,chinese,spotify:track:5VlTT7SE2BW0u5MuANtCOE,0.508
863,0.597,0.629,178400,0.669,0.0,7,0.106,-6.234,1,刘炫廷,0.0706,163.902,4,LOWKEY,chinese,spotify:track:6R9b5cykVwyt1OSl5IAZLz,0.838
864,0.174,0.757,294400,0.895,1.04e-06,11,0.32,-6.938,0,刘炫廷,0.18,119.964,4,HorseKing Cypher 2019,chinese,spotify:track:6OVx11T2a0uH9ycSkVLKL2,0.524
865,0.23,0.742,153720,0.55,0.000484,8,0.0924,-8.246,1,刘炫廷,0.0524,99.996,4,By My Side,chinese,spotify:track:0KLg6mMEHb9zbKyZBf9Jfj,0.442
866,0.0176,0.725,292000,0.374,0.7,6,0.349,-20.306,0,刘炫廷,0.0698,120.003,4,HorseKing Cypher 2019 - 伴奏,chinese,spotify:track:3Tkxc6Dy5gyt9gshU03xL1,0.683
867,0.748,0.551,281552,0.716,0.0,6,0.15,-9.036,1,Pharaoh,0.608,185.006,4,我想part2,chinese,spotify:track:3EpfY7S9mO4YEvbSxgUBNe,0.662
868,0.421,0.624,208000,0.544,0.00207,9,0.333,-9.112,0,Pharaoh,0.111,132.006,4,I'm Not A Killer,chinese,spotify:track:10KVONda40lZ47W0MQgQdt,0.439
869,0.123,0.859,226447,0.916,0.0,6,0.0474,-5.64,0,Pharaoh,0.122,138.041,4,公敌,chinese,spotify:track:5Iz26B7h57tQx4xhEgXTnU,0.634
870,0.224,0.7,260691,0.65,0.0,6,0.302,-6.154,0,Pharaoh,0.276,83.051,4,Afk,chinese,spotify:track:4z3yPNaMnZL3Kha12zSZo6,0.664
871,0.304,0.756,200834,0.824,0.0,0,0.309,-4.612,1,Pharaoh,0.198,128.012,4,未来,chinese,spotify:track:1tpkWuu2dEbWGwhexBYXUg,0.603
872,0.132,0.587,337981,0.787,0.0,8,0.099,-5.247,1,Pharaoh,0.433,151.849,4,睡前故事,chinese,spotify:track:4uJLfpG17hjC4QUheDMF0T,0.517
873,0.378,0.771,214056,0.789,0.0,7,0.323,-6.481,1,Pharaoh,0.27,129.958,4,Ip Man,chinese,spotify:track:51ttX897bEr4HYdLFURTAg,0.508
874,0.322,0.712,215185,0.813,0.0,7,0.103,-5.19,1,Pharaoh,0.447,91.117,4,改变,chinese,spotify:track:4DzG7y22NlAObC7NgBm58n,0.427
875,0.483,0.529,223166,0.799,0.0,6,0.208,-8.558,0,Pharaoh,0.879,177.88,4,爱是什么,chinese,spotify:track:26kcvDmvJWguPHN4E7WGeN,0.182
876,0.239,0.832,187435,0.853,0.0,2,0.163,-2.083,1,Pharaoh,0.307,76.465,4,独行侠,chinese,spotify:track:6iRx8l3AbWU9tfNR2GZpsC,0.73
877,0.183,0.788,246573,0.881,0.0,0,0.0422,-5.649,0,Starr Chen,0.0786,109.989,4,噹噹噹 Feat. SoftLipa 蛋堡,chinese,spotify:track:68TD9gEEtdXBXqU5kQzYeH,0.748
878,0.271,0.68,189869,0.848,0.0445,10,0.124,-4.535,0,Starr Chen,0.0335,110.009,4,EGO-HOLIC戀我癖,chinese,spotify:track:1o1r3FCDXAoQEofBF1Ve8d,0.645
879,0.00256,0.394,368885,0.851,0.00706,9,0.137,-3.423,0,Starr Chen,0.0701,149.59,4,Fireflies,chinese,spotify:track:4qS6Jqm7LC5gWKcUeoGXEA,0.296
880,0.00738,0.766,178387,0.869,0.0,11,0.159,-3.203,1,Starr Chen,0.0313,104.999,4,早上PaPaPa Feat. J.Sheon,chinese,spotify:track:4F9bL5ST0bjFvhkblgybpE,0.548
881,0.0244,0.558,249813,0.933,0.0174,10,0.123,-4.302,0,Starr Chen,0.0814,174.047,4,Welcome to the Next Level Feat. Teminite,chinese,spotify:track:1GNxtL4eSsD0JW2VkNA0aF,0.474
882,0.101,0.66,252140,0.646,3.81e-06,6,0.0629,-9.884,0,Starr Chen,0.0384,126.971,4,宇宙至尊,chinese,spotify:track:39nZ82Nu0IFlXeinKJVtQ2,0.26
883,0.0251,0.626,283165,0.871,0.000115,9,0.12,-4.326,0,Starr Chen,0.0326,124.022,4,Fireflies,chinese,spotify:track:4FHFv35Giw7aemYv5cFrZ4,0.49
884,0.00731,0.669,171120,0.951,0.0,3,0.354,-3.87,0,Starr Chen,0.253,159.922,4,讚讚讚 Feat. SmashRegz 違法  TroutFresh 呂士軒,chinese,spotify:track:3rZSnHgeeZftnIvzv5YRg6,0.611
885,0.0199,0.587,245467,0.897,0.000803,5,0.597,-4.071,1,Starr Chen,0.0489,127.994,4,落夜 Feat. Morrison 馬仕釗,chinese,spotify:track:3UIQFxLEatvduqBl6arTbj,0.614
886,0.0756,0.596,226427,0.861,4.14e-06,9,0.672,-4.302,0,Starr Chen,0.0451,140.131,4,後天 Feat. Jane Zhang 張靚穎,chinese,spotify:track:6cXrFOJ7gpVjMvOKip6UcA,0.65
887,0.841,0.772,164250,0.5,1.95e-05,9,0.108,-7.977,1,Juice Boy,0.0372,99.973,4,Paradise,chinese,spotify:track:12Uec5lW50bs4fScjU2q0m,0.318
888,0.139,0.776,181195,0.484,0.0,9,0.128,-8.821,1,Juice Boy,0.0452,99.98,4,Paradise - SUI Sessions,chinese,spotify:track:0JbE0GKlZzErCiVlBxZXKX,0.352
889,0.333,0.682,240010,0.786,0.0,6,0.248,-8.563,1,派克特,0.119,103.982,4,再見Hip-Hop,chinese,spotify:track:25jdJvW7aez2PMnRHdnrLO,0.231
890,0.398,0.753,490667,0.8,0.0,10,0.0499,-4.039,0,派克特,0.222,89.912,4,刺猬兄弟2019cypher《挑战challenge》,chinese,spotify:track:55HcgqtTflnZkzdaZlkxnI,0.478
891,0.0795,0.864,215510,0.728,1.04e-05,11,0.112,-8.857,0,派克特,0.15,98.018,4,SAD MAN,chinese,spotify:track:0x68J68ChGusGt4ro2N5lg,0.251
892,0.122,0.712,228000,0.542,0.0,8,0.0544,-9.392,0,派克特,0.075,99.999,4,Yokimiya,chinese,spotify:track:3nrP1iH0E7dpLY1Y7aRxdl,0.226
893,0.346,0.73,184865,0.868,0.0,0,0.126,-3.989,0,派克特,0.242,148.01,4,喚醒熱愛·NBA喚醒季主題曲,chinese,spotify:track:2RZulKjboovSNIxbxpELa7,0.65
894,0.0308,0.596,143106,0.71,0.0,8,0.234,-10.041,1,派克特,0.0906,161.215,4,CEO,chinese,spotify:track:6uwacSKjpWPcCugz9bD6M8,0.64
895,0.692,0.647,234894,0.631,8.11e-06,10,0.226,-9.121,0,派克特,0.0838,93.974,4,離開才知道有多離不開,chinese,spotify:track:5PgYPt83GZrrHnsyudaq5T,0.321
896,0.188,0.745,230270,0.655,0.0,2,0.183,-10.556,1,派克特,0.185,148.029,4,野外求生手冊,chinese,spotify:track:6Xul2RD4GzO3sbmIz0vKKH,0.538
897,0.497,0.816,139826,0.574,0.00217,1,0.12,-7.594,0,派克特,0.0884,115.012,4,Tell Me,chinese,spotify:track:2D6YXbfkoeDUVTZsn3XnfT,0.538
898,0.54,0.69,241500,0.715,0.0,6,0.506,-8.958,1,派克特,0.263,160.066,4,叢林探險指南,chinese,spotify:track:6AHjmyg6akyitQosEDI5wF,0.877
899,0.312,0.526,218500,0.407,0.0,9,0.0542,-5.641,1,CREAM D,0.0449,179.846,3,Berry (Cream D Remix),chinese,spotify:track:2QhKOQPFYdTRkhS4E89efD,0.405
900,0.148,0.86,208000,0.785,1.18e-06,8,0.125,-4.964,0,CREAM D,0.317,130.085,4,Hallo,chinese,spotify:track:6jXkU8ZQU5yPvn4r5avcrk,0.558
901,0.325,0.5,171724,0.659,0.0,0,0.254,-8.411,1,CREAM D,0.502,173.969,3,The Message,chinese,spotify:track:1RUM6PJOdpL70avK1fiGxm,0.384
902,0.0359,0.795,194000,0.691,0.0,2,0.122,-3.687,1,CREAM D,0.409,151.818,4,LIT,chinese,spotify:track:1aDEa9Vlw6duM2m4xI8A25,0.182
903,0.53,0.702,174000,0.756,0.0,11,0.0945,-7.404,0,CREAM D,0.426,116.272,4,Broken,chinese,spotify:track:1WMtdLIsfBx8Hjt2qVIBGh,0.0773
904,0.0786,0.909,208500,0.77,0.0,0,0.122,-3.171,0,CREAM D,0.14,132.031,4,UPUP,chinese,spotify:track:1H6fbZwD1FS3R85GiHig6b,0.382
905,0.657,0.809,226955,0.467,0.0,5,0.157,-8.394,1,PO8,0.204,128.062,4,诗人说梦,chinese,spotify:track:1X2X11DpuvKK4btU7xzhEo,0.413
906,0.123,0.657,256544,0.746,0.0,5,0.213,-5.857,1,PO8,0.102,120.939,4,慢慢升空,chinese,spotify:track:5tl1C3pk66xu1t0bRigKPI,0.269
907,0.836,0.759,204586,0.657,0.0,10,0.102,-7.04,0,PO8,0.421,141.948,4,Chillin’,chinese,spotify:track:3dlVrvooIAt0J4Qj6OQQXD,0.4
908,0.646,0.839,208870,0.456,5.87e-06,7,0.106,-9.81,0,PO8,0.319,87.972,4,Poet with a Pistol,chinese,spotify:track:2qeE0zFpdIDBB8liHtUfmA,0.219
909,0.317,0.813,276414,0.541,1.24e-06,7,0.135,-7.898,1,PO8,0.0973,132.956,4,INSTAGRAM.,chinese,spotify:track:5g8cy1KKCVyYXtZheK78aC,0.335
910,0.129,0.661,222502,0.663,0.00336,10,0.0926,-6.592,1,PO8,0.0383,155.947,4,"I know, U know",chinese,spotify:track:7EGN8rX2eFSGOlKkAVjfQg,0.766
911,0.00482,0.429,191700,0.678,0.0,9,0.0834,-7.211,1,PO8,0.324,166.052,4,三州巡抚,chinese,spotify:track:0uSXKAXoSATRL6taOJulYZ,0.549
912,0.278,0.86,165677,0.758,0.0,8,0.107,-5.261,1,PO8,0.201,123.885,4,黄金屋,chinese,spotify:track:3kjRGtdQ62nHpdI0GcQv6n,0.481
913,0.369,0.761,200726,0.551,0.000159,6,0.127,-7.857,1,PO8,0.265,67.46,4,丢失,chinese,spotify:track:6F3W0FdIwMN7Xnt14vEqup,0.692
914,0.637,0.782,158118,0.579,0.0,7,0.108,-6.95,1,PO8,0.108,84.941,4,降落伞,chinese,spotify:track:7aBDCcmFiqq1EIB9KD6ESQ,0.599
915,0.285,0.753,160000,0.702,0.0,1,0.119,-6.465,1,老莫 ILL MO,0.168,93.025,4,女士優先 (feat. ?te),chinese,spotify:track:3hQggci1I7XAq5tUYH3sMp,0.545
916,0.336,0.801,254879,0.815,0.0,6,0.0497,-5.622,0,老莫 ILL MO,0.299,87.985,4,Boom Bap With Conscious,chinese,spotify:track:6hFEA3NEo7B7NsfSyGqAep,0.533
917,0.306,0.847,278117,0.616,3.69e-06,2,0.276,-8.153,1,老莫 ILL MO,0.341,88.976,4,Home,chinese,spotify:track:3GrAdVpiEJ7NYb6Vnk4FEG,0.515
918,0.307,0.801,172044,0.891,0.0,4,0.154,-5.64,0,老莫 ILL MO,0.261,89.999,4,我教你,chinese,spotify:track:3ptTHsciLImB7nzIOec8d7,0.64
919,0.184,0.812,180780,0.816,0.0,8,0.0809,-4.999,0,李爾新,0.115,101.99,4,带刺的玫瑰,chinese,spotify:track:31b6VUNI3lmtlHzu12J3IR,0.82
920,0.256,0.824,191985,0.585,0.0,9,0.107,-8.11,1,李爾新,0.151,101.041,4,帥哥,chinese,spotify:track:2NIQjAJdcUQE4yBrlCaYeo,0.356
921,0.0112,0.795,179540,0.546,0.0,1,0.243,-8.562,1,李爾新,0.0694,101.949,4,勾肩搭背,chinese,spotify:track:6jFQX9EUCx07CaE3K16Um2,0.388
922,0.372,0.803,161033,0.817,0.0,2,0.0383,-4.703,1,李爾新,0.089,100.091,4,爸爸媽媽,chinese,spotify:track:4E8mTN6nNwQWBkriIX2pUn,0.738
923,0.197,0.729,145715,0.689,0.0,5,0.102,-4.847,1,李爾新,0.308,176.07,4,何必呢,chinese,spotify:track:6iB4sZ22TgbLtJue99ZdR6,0.276
924,0.00857,0.826,182161,0.892,8.82e-05,1,0.107,-6.75,1,李爾新,0.28,179.969,4,高興就好,chinese,spotify:track:6nVRzB0o55BkL29lBXRGYs,0.855
925,0.00103,0.781,111216,0.91,0.0,1,0.2,-2.284,1,李爾新,0.178,139.985,4,Slaughter freestyle,chinese,spotify:track:7fmusVRUPI2VyadziZcg9m,0.686
926,0.00385,0.77,199000,0.88,0.0,1,0.207,-5.626,1,李爾新,0.113,155.085,4,V.V.S,chinese,spotify:track:2RUfe8X5HdgdwDtliABADC,0.461
927,0.192,0.757,283307,0.585,0.0,6,0.104,-7.664,0,李爾新,0.197,137.039,4,Phone6,chinese,spotify:track:7LytGNfdzokxB9CxSTpu78,0.379
928,0.179,0.818,199917,0.499,0.0,1,0.126,-7.975,0,李爾新,0.0914,135.011,4,武裝羅密歐,chinese,spotify:track:7iJv0tqsBPT2eNPTqPbVme,0.549
929,0.081,0.607,170400,0.967,0.0,1,0.143,-2.28,1,KING CHAIN,0.241,75.288,4,MONSTER,chinese,spotify:track:6bLUqYvxZxBI3khFURpbmy,0.228
930,0.00599,0.724,215295,0.889,0.00221,8,0.34,-3.379,1,KING CHAIN,0.0535,140.004,4,Losing Soul,chinese,spotify:track:5lKB8a5xDih5o6STwOOTdH,0.135
931,0.00446,0.49,244000,0.944,0.846,7,0.465,-2.906,0,KING CHAIN,0.0775,149.945,4,Mystic,chinese,spotify:track:0ULFSTGxVrtPjVbpxpBxCo,0.415
932,0.0317,0.669,192000,0.951,5.39e-05,6,0.0751,-2.171,1,KING CHAIN,0.137,149.98,4,你請客,chinese,spotify:track:5tvztEp9eFEKhg2AkMlNBC,0.407
933,0.00388,0.655,181600,0.92,0.389,5,0.0782,-2.514,1,KING CHAIN,0.0499,150.109,4,Heart N Soul,chinese,spotify:track:2bahDNRh9xdptRETOW5lzl,0.384
934,0.0257,0.715,283812,0.938,0.051,2,0.154,-8.367,1,KING CHAIN,0.0717,109.995,4,L3an,chinese,spotify:track:03I0UF2zdIJG8aK04tt9sk,0.213
935,0.162,0.727,171429,0.887,0.0,9,0.0836,-3.908,1,KING CHAIN,0.371,140.049,4,Apology,chinese,spotify:track:7FqPMTqBkFni1f6unIParn,0.384
936,0.00807,0.654,296907,0.93,1.13e-05,0,0.54,-1.268,1,KING CHAIN,0.129,97.048,4,Abracadabra,chinese,spotify:track:5XLveCQN6Ckaiz19MFNY4k,0.273
937,0.0193,0.512,210000,0.911,9.17e-05,2,0.506,-3.577,0,KING CHAIN,0.0939,160.182,4,Wall Of Sound (Feat. Lucas Decae),chinese,spotify:track:1mFcUvJTSvBDA6kaBgb7sC,0.348
938,0.0197,0.731,288000,0.973,0.0707,2,0.0769,-4.104,1,KING CHAIN,0.0901,110.025,4,L.E.A.N,chinese,spotify:track:0283unydGSlsv6bIg4T1zo,0.212
939,0.399,0.609,288101,0.74,2.53e-05,7,0.309,-3.947,0,Outlander,0.104,95.923,4,SWAG午覺,chinese,spotify:track:3rGMUcRkIRBO9dggY7bTYw,0.555
940,0.542,0.852,205826,0.322,0.0,1,0.112,-10.441,0,Outlander,0.155,112.022,4,這樣的你,chinese,spotify:track:1x5Gs10DLLGALeZjpDCRjN,0.622
941,0.248,0.642,289037,0.573,0.306,1,0.114,-6.988,1,Cee,0.0861,83.998,4,自己做决定 (feat. 陳綺貞),chinese,spotify:track:0yDx42o29sJ8BlOLV4Cevj,0.408
942,0.0119,0.847,166714,0.664,2.07e-05,1,0.103,-6.698,1,Cee,0.251,140.012,4,King of Underground,chinese,spotify:track:0DsyuRWTtTAVwIfyrRZWjd,0.301
943,0.628,0.735,260500,0.835,0.0,1,0.051,-4.491,1,Cee,0.0488,91.97,4,Highlight,chinese,spotify:track:1yUNX2cJwGxxcGkvPumZrz,0.951
944,0.24,0.754,270668,0.563,0.0,1,0.117,-7.234,1,Cee,0.0579,125.991,4,Know My Style (feat. 艾福傑尼 & 黃旭) - Gizzle Remix,chinese,spotify:track:14Md16XMZ4KVrwJ4quAiqf,0.161
945,0.284,0.784,200290,0.801,0.0,8,0.271,-5.289,0,Cee,0.228,125.92,4,Know My Style (feat. Jony J) - Peach‭ ‬K Remix,chinese,spotify:track:4XJN2gUl85ShtCPwAGhL3p,0.504
946,0.785,0.703,218000,0.768,1.17e-06,4,0.101,-5.782,0,Cee,0.197,87.986,4,那段,chinese,spotify:track:0IRQYESrrHliMnIeV5Gdwq,0.408
947,0.7,0.688,202000,0.721,0.000529,6,0.117,-4.873,0,Cee,0.172,170.035,4,不能帶你去,chinese,spotify:track:6QYaaSQN0VMDTK1vf5eJ1S,0.753
948,0.62,0.639,242240,0.823,0.0,1,0.319,-4.293,1,Cee,0.279,154.189,4,對號入座 (feat. AR),chinese,spotify:track:7h4gNSm4gXVUfZeOPK8VOy,0.547
949,0.573,0.714,233267,0.602,1.08e-05,2,0.093,-7.76,0,Cee,0.0416,138.03,4,木,chinese,spotify:track:5cZPSzBuHpjXa7dMxRQ4nq,0.332
950,0.686,0.646,316500,0.624,0.000335,2,0.0938,-5.513,0,Cee,0.0817,92.067,4,Nod To It,chinese,spotify:track:72CuWsyNLNofY5kNieyeML,0.347
