,type,name,track_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
826,chinese,屁孩 Ryan,她gucci的時候眼淚總是prada prada的dior,spotify:track:23lqq1QDQ7gK79lUrnuE02,0.823,0.61,0,-8.646,0,0.324,0.173,0.0,0.0934,0.626,132.134,205455,4
827,chinese,屁孩 Ryan,Better Than Love,spotify:track:2KPVMTKu7MRVkjI9uO7zBY,0.801,0.769,8,-5.288,1,0.0455,0.281,0.0,0.833,0.653,103.003,279029,4
828,chinese,屁孩 Ryan,陷阱妹,spotify:track:5dC1LI8xxOyjbxIIQH86OT,0.882,0.686,11,-6.208,0,0.254,0.0702,5.78e-06,0.148,0.726,76.037,217860,4
829,chinese,屁孩 Ryan,她gucci的時候眼淚總是prada prada的dior,spotify:track:0iCNxzNIRVKjqYP449sKcC,0.839,0.581,5,-9.29,0,0.343,0.166,0.0,0.0912,0.662,132.105,192727,4
830,chinese,屁孩 Ryan,主打歌,spotify:track:0DZcQXYWvE1K4adRpmZpn2,0.834,0.595,1,-7.067,0,0.113,0.0417,0.00152,0.688,0.558,99.989,244800,4
831,chinese,屁孩 Ryan,她gucci的時候眼淚總是prada prada的dior - Diiton Remix,spotify:track:539JJCazuYLc69vrLN7yRQ,0.706,0.848,5,-3.775,0,0.103,0.00659,0.0,0.0562,0.603,142.087,196056,4
832,chinese,屁孩 Ryan,死屁孩,spotify:track:6y5DvNYpseR32MbuqfgGMT,0.81,0.495,11,-8.631,0,0.308,0.0208,0.0,0.278,0.42,96.061,252958,4
833,chinese,屁孩 Ryan,嘻哈唐伯虎,spotify:track:6wcfOryKLp28Q5MDnztpAV,0.76,0.787,6,-7.061,0,0.294,0.007,0.0,0.453,0.381,97.916,222051,4
834,chinese,屁孩 Ryan,"如何製作完美的主打歌(feat .名製作人, 桂仁熊, 主流女歌手)",spotify:track:1uahZyfU1vXjuLYh1qjVnw,0.797,0.608,6,-8.216,0,0.218,0.0922,0.000227,0.192,0.232,100.007,352800,4
835,chinese,屁孩 Ryan,姊妹丼,spotify:track:2RzrIlctZa9ECX1x9YjkTE,0.704,0.591,0,-9.184,1,0.249,0.0118,1.07e-05,0.043,0.34,150.009,187204,4
836,chinese,大支,走到飛 - 完整版,spotify:track:00KVz6PXOl8T68W8PTwJJE,0.636,0.799,8,-2.663,0,0.0878,0.011,0.0,0.128,0.19,148.055,304966,4
837,chinese,大支,走到飛,spotify:track:2aMEPYGuhBH6dG7rvT9Taf,0.624,0.797,8,-2.72,0,0.0611,0.0092,0.0,0.14,0.196,148.062,276182,4
838,chinese,大支,鬼島,spotify:track:1l4N2PUriRhGKC97CUIiz7,0.735,0.936,4,-2.987,0,0.147,0.511,0.0,0.144,0.802,84.979,184811,4
839,chinese,大支,撐,spotify:track:7yHlUeGNv3c3okkqOI9fpV,0.48,0.796,11,-2.806,1,0.0317,0.00508,0.0,0.194,0.175,97.048,310800,4
840,chinese,大支,覺醒韓粉的自白,spotify:track:1apZYlvgmKe5tGxZOIinBz,0.873,0.859,1,-4.468,1,0.238,0.305,0.0,0.0901,0.344,128.02,168803,4
841,chinese,大支,19470228(feat.黃小柔 & 吳南穎),spotify:track:5So79sMN2fV7t0jlQSsD8m,0.678,0.605,5,-7.589,0,0.19,0.175,0.0,0.227,0.831,80.074,275200,4
842,chinese,大支,台灣隊長 (Remix),spotify:track:2WqQg5EwfkVBDheAoVxbtd,0.751,0.847,7,-5.325,1,0.308,0.183,0.0,0.083,0.489,176.118,177273,4
843,chinese,大支,不滅(feat.張懸),spotify:track:69Zxn8HNvn1mwOFV3YsdbJ,0.752,0.673,11,-8.392,1,0.113,0.356,0.00417,0.132,0.618,90.997,237880,4
844,chinese,大支,Peace?,spotify:track:7JktJ4BMYPSw16kqcxScMH,0.842,0.77,2,-6.601,1,0.327,0.285,0.0,0.116,0.436,98.028,244898,4
845,chinese,大支,芭樂(feat.MC HotDog),spotify:track:0f65GHqSy6l2LFEf5eV9wT,0.875,0.723,2,-6.804,1,0.2,0.216,0.0,0.0844,0.783,93.05,233240,4
846,chinese,Barry Chen,走到飛 - 完整版,spotify:track:00KVz6PXOl8T68W8PTwJJE,0.636,0.799,8,-2.663,0,0.0878,0.011,0.0,0.128,0.19,148.055,304966,4
847,chinese,Barry Chen,台北灰市 (feat. 王嘉儀),spotify:track:6Wd7irEG9k2IzO0GPj96j9,0.66,0.399,5,-9.413,1,0.0859,0.632,0.0,0.0957,0.465,144.174,217500,4
848,chinese,Barry Chen,走到飛,spotify:track:2aMEPYGuhBH6dG7rvT9Taf,0.624,0.797,8,-2.72,0,0.0611,0.0092,0.0,0.14,0.196,148.062,276182,4
849,chinese,Barry Chen,古馳鴨舌帽 (feat. Ken-G),spotify:track:7lbv1BCSTK36Al4okmUWzI,0.756,0.738,1,-5.915,1,0.262,0.219,0.0,0.0918,0.763,163.048,178907,4
850,chinese,Barry Chen,保持聯絡,spotify:track:5U7CNRPlinaf1dtUMN2qtl,0.649,0.571,1,-10.297,0,0.0645,0.183,0.00176,0.146,0.392,135.028,291111,4
851,chinese,Barry Chen,黑色西裝,spotify:track:1dkNKOpaXZ7y2ITP5fLnXP,0.862,0.617,5,-7.671,0,0.133,0.242,1.9e-06,0.11,0.566,139.976,196286,4
852,chinese,Barry Chen,冠軍,spotify:track:0IappDEsSgivqvMXGr9GFt,0.804,0.895,7,-4.846,1,0.155,0.247,1.43e-06,0.102,0.719,129.974,169846,4
853,chinese,Barry Chen,每一天,spotify:track:4ElI3I41MF7HrL6gElVugm,0.702,0.554,2,-9.154,0,0.184,0.349,0.0,0.118,0.776,165.99,238554,4
854,chinese,Barry Chen,少年仔,spotify:track:2XG7fzRvIuRp4HyPbmGvc5,0.64,0.264,8,-16.98,1,0.11,0.832,0.0,0.0906,0.452,131.723,165114,4
855,chinese,Barry Chen,隻手遮天,spotify:track:19g8nUsGJzK1YU6HdOhejy,0.69,0.829,6,-4.511,1,0.149,0.125,0.0,0.178,0.592,160.074,267750,4
856,chinese,莫宰羊,未接來電,spotify:track:01mH7HUE0ThKRbyYOuva56,0.837,0.833,11,-4.494,0,0.0568,0.571,0.0,0.231,0.82,131.005,238006,4
857,chinese,莫宰羊,健康快樂,spotify:track:1fxnKrHqF8IKrWkBInYX37,0.681,0.591,4,-7.459,0,0.0952,0.655,2.52e-05,0.155,0.48,78.013,214527,4
858,chinese,莫宰羊,眼鏡仔,spotify:track:3nCrEcH9KXW2WdsNd9jUu6,0.713,0.474,10,-6.704,1,0.0494,0.841,0.0,0.191,0.704,80.019,248361,4
859,chinese,莫宰羊,魚,spotify:track:0829pwSCRW8vaIySUmMtDP,0.538,0.692,7,-5.273,0,0.0744,0.148,1.2e-05,0.893,0.397,130.116,263555,4
860,chinese,莫宰羊,返鄉列車,spotify:track:65anOTgY2vvZNMdqzNyF8q,0.614,0.642,1,-6.59,1,0.0496,0.46,0.0,0.164,0.642,90.079,237245,4
861,chinese,莫宰羊,未接來電,spotify:track:4cgLCluxcawgxDUVfQrqmI,0.705,0.693,11,-4.602,0,0.0326,0.312,0.0,0.0812,0.55,129.965,258324,4
862,chinese,莫宰羊,知影,spotify:track:0WyKxvsz5kZ85U4PlxhI61,0.752,0.811,0,-3.935,1,0.101,0.127,0.0,0.34,0.602,150.035,179700,4
863,chinese,莫宰羊,水,spotify:track:0sK0q94heR32WroufAPoqr,0.78,0.667,5,-3.844,1,0.055,0.1,2.73e-06,0.11,0.477,131.021,187939,4
864,chinese,莫宰羊,魚,spotify:track:0Q0vLJKTw1Z02KGMS3oGFa,0.663,0.732,10,-2.797,1,0.0289,0.603,0.00011,0.215,0.758,130.024,219575,4
865,chinese,莫宰羊,搶拍,spotify:track:4ZWNGLQCMv5RTSmnfdgqNY,0.708,0.715,0,-6.243,0,0.1,0.387,2.17e-06,0.141,0.741,136.042,194249,4
866,chinese,满舒克,Relax,spotify:track:35JubBTGBJYtQhdITu6a7e,0.707,0.642,6,-6.259,1,0.248,0.368,0.0,0.219,0.511,176.06,201374,4
867,chinese,满舒克,做我的猫,spotify:track:6ovYjYHAUgelJdU2BuIua5,0.813,0.597,9,-6.93,1,0.0469,0.0304,2.03e-05,0.048,0.375,108.037,241232,4
868,chinese,满舒克,FEEL GOOD,spotify:track:2uIrtYj0BBemEnF1BxZ37Z,0.717,0.864,0,-3.016,0,0.219,0.462,0.0,0.0948,0.692,167.928,208777,4
869,chinese,满舒克,眠冬,spotify:track:63kFWBDk2w4koP50IxndHO,0.615,0.666,5,-9.17,0,0.061,0.245,0.0,0.2,0.422,80.001,216000,4
870,chinese,满舒克,Fall in Love,spotify:track:5YjvQziD25V7VhDwcoFmeB,0.711,0.639,5,-6.392,1,0.143,0.289,0.0,0.106,0.531,79.971,222066,4
871,chinese,满舒克,VVS,spotify:track:4Ad8GIJOMRQAOilHNAgI8n,0.605,0.717,7,-5.384,0,0.181,0.196,0.0,0.0878,0.315,167.932,208571,4
872,chinese,满舒克,做我的猫 - 圣诞特别版,spotify:track:4C3X98d65Rz4tMSXNmXtga,0.746,0.502,2,-9.057,1,0.0409,0.101,0.0,0.0973,0.464,108.02,237110,4
873,chinese,满舒克,LOGO,spotify:track:1rsQVxyGE706uLmU1eB8gj,0.802,0.724,5,-5.873,0,0.195,0.47,0.0,0.0676,0.484,144.04,242000,4
874,chinese,满舒克,FALLIN,spotify:track:0ZYi5wOWEkSh1RCRH3oiL7,0.825,0.571,0,-7.575,1,0.0372,0.0783,2.14e-05,0.0888,0.244,114.991,306224,4
875,chinese,满舒克,Can You,spotify:track:1DzkW7QEVNb9jckJ8Tngor,0.642,0.725,10,-8.7,1,0.0935,0.67,0.0,0.239,0.484,89.957,229333,4
876,chinese,MC 耀宗,失眠 - Remix,spotify:track:3vUgYqqggdHEfCwOy1Tao1,0.73,0.716,4,-7.899,0,0.0422,0.677,2.84e-05,0.0673,0.247,100.017,249454,4
877,chinese,MC 耀宗,爛墜 (feat. DenNiz & 何浩瑜),spotify:track:32nTBkOrHebsczq09pMo4H,0.929,0.633,7,-7.513,0,0.141,0.627,0.0,0.127,0.663,119.986,198000,4
878,chinese,MC 耀宗,月光,spotify:track:6lExckMwdJ1vSxM4fbyRrQ,0.773,0.531,1,-7.89,1,0.087,0.391,1.4e-06,0.163,0.211,90.047,176276,4
879,chinese,MC 耀宗,貓草 (feat. Damon & 艾瑞),spotify:track:4jmB5UM9izZZ6H5kvSHM3L,0.711,0.56,1,-9.704,1,0.0884,0.516,2.57e-06,0.091,0.44,93.979,184318,4
880,chinese,MC 耀宗,Fiona (feat. VINZ-T) - Remix,spotify:track:2DALca6Iu3TxI3vinIcMmL,0.706,0.815,0,-5.662,0,0.183,0.624,0.0,0.285,0.416,159.915,246129,4
881,chinese,MC 耀宗,漂亮美好 - Remix,spotify:track:28RExPa3v00N47RZdaQduJ,0.898,0.455,5,-7.782,0,0.04,0.244,0.0,0.127,0.95,96.029,161250,4
882,chinese,MC 耀宗,深淵 (feat. MC耀宗),spotify:track:2HAnzQylxHwAEZWEWYfO24,0.501,0.444,2,-8.487,0,0.117,0.876,0.0029,0.105,0.144,146.58,176842,4
883,chinese,MC 耀宗,獨戰,spotify:track:394QMNwiL6IOjp1pMdVqV9,0.777,0.829,8,-4.405,1,0.193,0.221,0.0,0.226,0.739,160.073,195750,4
884,chinese,MC 耀宗,Last Call (feat. Liao4),spotify:track:0TLHW4f2pTMTHlyH0MCDf3,0.713,0.56,11,-7.895,0,0.187,0.535,1.16e-06,0.17,0.311,140.097,222857,4
885,chinese,MC 耀宗,"起點 (feat. MC大金剛,羅66)",spotify:track:1YSHzD8MumhVLNgfZmFeSR,0.781,0.703,0,-6.599,1,0.0598,0.63,0.0,0.115,0.593,105.031,201143,4
886,chinese,C-BLOCK,江湖流,spotify:track:6w45ivdD1hdFq42qJaigGw,0.693,0.625,8,-7.588,0,0.211,0.0857,6.83e-06,0.0914,0.399,176.137,289091,4
887,chinese,C-BLOCK,以下範上,spotify:track:5QbCMg8zw2ZLdw8zLCqS1h,0.736,0.735,10,-10.044,0,0.273,0.0339,0.0,0.3,0.575,93.975,243237,4
888,chinese,C-BLOCK,殺死忍者,spotify:track:4dtsC0XYHmcPvINvVPFvRR,0.824,0.692,2,-8.092,1,0.169,0.0457,0.0,0.0686,0.593,91.998,239556,4
889,chinese,C-BLOCK,野家拳,spotify:track:0YlbbUBfiGGZOkNXbNHp08,0.719,0.903,1,-4.33,1,0.335,0.0283,0.0,0.465,0.66,162.015,284830,4
890,chinese,C-BLOCK,停電夜,spotify:track:6mHb4e4uJEdGX64G4mDiVH,0.643,0.454,5,-9.819,0,0.0952,0.114,0.000136,0.137,0.182,123.838,344516,4
891,chinese,C-BLOCK,女人花,spotify:track:1RdN5OL1DHlCiAG8omcxQN,0.579,0.628,8,-7.43,1,0.228,0.46,0.0,0.239,0.412,150.056,251200,4
892,chinese,C-BLOCK,兵臨城下,spotify:track:7yHIuiOt4VvFcp8tsRW5wV,0.6,0.797,2,-9.437,1,0.323,0.0854,0.0,0.373,0.412,89.762,274417,4
893,chinese,C-BLOCK,火苗,spotify:track:3WbZcG7qswGldnfdo4lrlA,0.645,0.536,4,-9.042,1,0.0514,0.0905,6.49e-05,0.13,0.133,93.005,268387,4
894,chinese,C-BLOCK,大鬧天宮,spotify:track:2JagOrvAplWS8ImkEu2RuU,0.519,0.804,1,-7.343,0,0.349,0.0301,9.29e-06,0.362,0.503,127.989,269531,4
895,chinese,C-BLOCK,英雄鋼筆,spotify:track:5NXndcF9fxC4p51BtPMIOs,0.751,0.777,9,-5.554,0,0.285,0.381,0.0,0.309,0.648,143.937,217083,4
896,chinese,BCW,走到飛 - 完整版,spotify:track:00KVz6PXOl8T68W8PTwJJE,0.636,0.799,8,-2.663,0,0.0878,0.011,0.0,0.128,0.19,148.055,304966,4
897,chinese,BCW,東岸,spotify:track:3duPB6rThIqaeSdE2YDiUp,0.883,0.653,9,-7.428,0,0.203,0.265,0.0,0.363,0.703,110.02,250438,4
898,chinese,BCW,Fire 火,spotify:track:66wSAgqjzbO6jBtrYdiJss,0.733,0.825,11,-5.44,0,0.0492,0.251,0.0,0.0684,0.541,97.977,193469,4
899,chinese,BCW,饒舌現象,spotify:track:3qBWiGMLp68SNaPhG2pfPw,0.831,0.74,9,-4.821,0,0.158,0.367,0.00122,0.169,0.891,98.031,171577,4
900,chinese,BCW,SAD,spotify:track:2UtEpuZd496nDmr7vz3Fp1,0.621,0.389,10,-11.109,1,0.111,0.544,9.62e-05,0.287,0.138,170.001,254118,4
901,chinese,BCW,到了沒?,spotify:track:4njMuapie6itkTq31fjFYw,0.644,0.884,10,-3.713,0,0.232,0.0482,3.71e-06,0.0803,0.387,172.027,251200,4
902,chinese,BCW,PLAY NO GAMES,spotify:track:4sVIFuvU5vUB0GPE5eteZ8,0.834,0.406,6,-10.232,0,0.13,0.171,7.73e-06,0.0933,0.289,102.918,270399,4
903,chinese,BCW,EGO,spotify:track:40zxu3GuxSax81Hy61lTLo,0.837,0.594,6,-6.632,1,0.0506,0.0456,2.86e-05,0.161,0.0775,94.995,227781,4
904,chinese,BCW,JIGGY$,spotify:track:4puDncEuKksWn2E33NXR3s,0.8,0.81,7,-5.369,0,0.245,0.491,2.01e-06,0.42,0.665,107.114,193040,4
905,chinese,BCW,東岸 - A-Flight Remix,spotify:track:1TiGYCKRu610Nqp6WKFj4X,0.571,0.832,0,-5.236,1,0.0507,0.0382,0.0,0.208,0.395,120.051,225236,4
906,chinese,龍胆紫,立交桥,spotify:track:4QoE73ALNUZrL6iOw4bMhB,0.598,0.71,6,-6.754,0,0.33,0.397,0.0,0.109,0.407,85.908,256000,4
907,chinese,龍胆紫,龍胆紫,spotify:track:1rcyeJYQJ9ABCpo66ue2Sb,0.701,0.711,1,-8.498,1,0.232,0.133,0.0,0.117,0.338,86.037,268000,4
908,chinese,龍胆紫,Goldie,spotify:track:5BUbzMW6bC3VAvTzNIT7fE,0.692,0.856,1,-4.72,1,0.254,0.253,7.28e-05,0.103,0.826,87.318,258000,4
909,chinese,龍胆紫,地下通道,spotify:track:1EV4U1SBRk8mtL3VwRPHbY,0.732,0.746,1,-6.594,1,0.224,0.317,0.0,0.341,0.953,80.488,235000,4
910,chinese,龍胆紫,Beijing Zoo,spotify:track:5qGoa4XCV6LuvHCKFaHGmh,0.5,0.811,4,-6.637,0,0.432,0.394,0.0,0.11,0.575,173.758,202000,4
911,chinese,龍胆紫,我不相信,spotify:track:5rkhsIIoOdDbU13LwJqyMe,0.78,0.775,4,-4.871,0,0.257,0.475,0.0,0.213,0.651,93.085,168000,4
912,chinese,龍胆紫,穷孩子,spotify:track:7ejBok9m45m6DZ4mNL2KO2,0.547,0.639,10,-8.97,0,0.395,0.491,0.0,0.328,0.773,183.768,268827,4
913,chinese,龍胆紫,轮回,spotify:track:7se5NaBwUjlLDDKz3E7Ado,0.539,0.861,6,-5.658,1,0.273,0.421,0.0,0.629,0.896,90.128,217000,4
914,chinese,龍胆紫,怪塔儿哥,spotify:track:6xQuDDmvOkEMRsCOAKCBZm,0.634,0.866,6,-6.758,0,0.517,0.609,0.0,0.17,0.592,82.508,205000,4
915,chinese,龍胆紫,路灯,spotify:track:2sF4AOpXnoKt1Qa12CZISA,0.746,0.853,2,-4.799,1,0.274,0.317,0.0,0.37,0.75,88.642,182000,4
916,chinese,Dizzy Dizzo,誰愛誰,spotify:track:1LuLKpwnFMv0QDVJgE5vUm,0.791,0.599,7,-7.626,1,0.0327,0.409,8.13e-06,0.233,0.677,109.975,214907,4
917,chinese,Dizzy Dizzo,回憶,spotify:track:6lMctAIbuEtjNoK6taoMNk,0.571,0.596,6,-7.247,1,0.0361,0.00143,0.000969,0.0952,0.299,100.992,250920,4
918,chinese,Dizzy Dizzo,Katiya's Lullaby,spotify:track:5K3VgGLzhFBIuzogKOsHQA,0.699,0.115,10,-15.614,1,0.0501,0.97,0.0203,0.101,0.243,109.889,127636,3
919,chinese,Dizzy Dizzo,02,spotify:track:20GglrUv9gfiQJyYcvx7aS,0.59,0.628,2,-9.677,1,0.0766,0.0335,1.13e-06,0.169,0.432,160.041,244880,4
920,chinese,Dizzy Dizzo,去蕪存菁,spotify:track:6oIEYzCqoQApkk8lfekxLD,0.85,0.486,6,-7.963,0,0.182,0.511,2.3e-05,0.101,0.44,97.977,142041,4
921,chinese,Dizzy Dizzo,不想逃,spotify:track:5qOxmMiZxqjvcYiWHNAeRB,0.741,0.606,7,-6.3,0,0.0253,0.0374,0.00148,0.111,0.477,100.0,194507,4
922,chinese,Dizzy Dizzo,粉紅太陽花,spotify:track:7C5EthwIRieIQpSVtngq1j,0.577,0.422,1,-11.864,0,0.0864,0.859,0.00201,0.0934,0.364,190.017,159053,4
923,chinese,Dizzy Dizzo,Stray Love,spotify:track:0OAkyKPXBlKuciQFx0DgzO,0.673,0.62,9,-7.414,0,0.0399,0.0904,5.43e-05,0.232,0.419,97.983,214400,4
924,chinese,Dizzy Dizzo,Sauce,spotify:track:0MqoVJU9WIwBDTsTQhVWxT,0.861,0.662,1,-9.707,1,0.271,0.0479,0.00196,0.0843,0.398,140.086,178125,4
925,chinese,Dizzy Dizzo,Shanghai Was Lit,spotify:track:3CThclKYLWK8kUMwUboqEo,0.771,0.535,10,-7.704,0,0.0389,0.0403,0.00025,0.244,0.106,122.012,177049,4
926,chinese,李杰明 W.M.L,炙愛,spotify:track:2CmVcG517aBH7fmuZKP1mc,0.714,0.835,9,-3.381,1,0.123,0.049,0.0,0.143,0.336,86.969,192414,4
927,chinese,李杰明 W.M.L,I Need You,spotify:track:6ndjvBk1xOp9dQkF44pUAD,0.613,0.771,6,-4.532,0,0.0417,0.503,0.0,0.131,0.506,85.03,207529,4
928,chinese,李杰明 W.M.L,不存在,spotify:track:1A1T5fto6NgxXOIrZFZBLv,0.509,0.656,3,-4.922,1,0.0746,0.729,0.0,0.22,0.532,180.054,231333,4
929,chinese,李杰明 W.M.L,沒有回頭路,spotify:track:0ZyDsMH9BgqFTcLGU43MHI,0.643,0.787,8,-4.117,1,0.0385,0.193,0.0,0.159,0.227,90.014,219333,4
930,chinese,李杰明 W.M.L,灰燼,spotify:track:2mjiAZNPvvCjQL94ZGvl2z,0.592,0.755,9,-7.703,1,0.0487,0.255,0.0,0.115,0.407,131.985,185455,4
931,chinese,李杰明 W.M.L,去你的快樂,spotify:track:4aS7rgiVAfpiGZ3twxeTRF,0.625,0.819,1,-4.72,0,0.0317,0.033,0.0,0.054,0.33,95.001,175500,4
932,chinese,李杰明 W.M.L,我會害怕,spotify:track:6RTLxH2mnLumGEcuSG5KMk,0.643,0.864,5,-4.179,0,0.0343,0.0818,0.0,0.141,0.358,147.895,200270,4
933,chinese,李杰明 W.M.L,很孤單,spotify:track:0roRjIc7K1rjjy788X2kko,0.597,0.847,7,-5.46,1,0.0366,0.329,0.0,0.0874,0.705,155.993,251538,4
934,chinese,李杰明 W.M.L,他是個孩子,spotify:track:2jL0pe4KiwgKhfx4r0Bsbo,0.572,0.692,5,-5.298,1,0.107,0.349,0.0,0.258,0.346,173.017,226821,4
935,chinese,李杰明 W.M.L,我到底是誰,spotify:track:1HGAQplciZYFOq20ofVc1t,0.782,0.887,6,-2.838,0,0.0373,0.0149,0.0,0.138,0.486,129.983,152769,4
936,chinese,Ak Benjamin,Nancy,spotify:track:0Tt4oakm29NpjAucWW91gD,0.442,0.58,6,-9.641,0,0.0975,0.102,0.0,0.099,0.19,170.033,186353,4
937,chinese,Ak Benjamin,Dawg,spotify:track:1X3mPhTacQf42KgHSd3Q6k,0.642,0.719,5,-8.7,0,0.0892,0.328,0.0,0.19,0.59,170.104,158407,4
938,chinese,Ak Benjamin,Summer Night,spotify:track:1Ov95klNGTGIB2aJuAMzrU,0.722,0.682,1,-8.34,1,0.0716,0.181,0.0,0.124,0.527,79.981,164719,4
939,chinese,Ak Benjamin,Coronavirus,spotify:track:355DaRrWlTW488aPvOv6bL,0.7,0.676,1,-9.966,1,0.0625,0.109,8.71e-05,0.127,0.0421,100.029,125100,4
940,chinese,Ak Benjamin,Friend of a Friend,spotify:track:5nAZ8cKu0B2x4vRjp1NB6K,0.679,0.573,1,-9.839,0,0.161,0.205,0.0,0.0975,0.364,82.559,171670,4
941,chinese,G.U.T.S,FLY OUT,spotify:track:11mB5vkSy4HeR6ROPNAYzW,0.683,0.744,6,-7.217,1,0.247,0.0217,0.0,0.121,0.525,166.0,260820,4
942,chinese,G.U.T.S,搖落,spotify:track:4GSOTzKLQHCDEhFNtFmRjl,0.585,0.954,6,-4.367,0,0.288,0.0296,0.00233,0.132,0.382,103.977,277364,4
943,chinese,G.U.T.S,COMING HOME,spotify:track:7nqDJEovkyjoWzKApVHkN2,0.512,0.633,4,-8.45,1,0.154,0.255,0.0,0.157,0.674,175.983,232330,4
944,chinese,G.U.T.S,迷途羔羊 - Live版,spotify:track:26CpPV3VfvOXJSIXZsNkZR,0.65,0.785,6,-6.132,1,0.0379,0.312,0.0,0.0954,0.316,115.91,266096,4
945,chinese,G.U.T.S,差不多先生 - Live版,spotify:track:60cpbFtHIwK33xQpKbeOBY,0.4,0.814,6,-6.481,0,0.265,0.0605,0.0,0.228,0.374,175.997,278849,4
946,chinese,G.U.T.S,双手插口袋 - Live版,spotify:track:5XfGbrROzWmaTptUvCSg4X,0.529,0.827,6,-4.575,1,0.0694,0.177,0.0,0.724,0.288,93.894,293709,4
947,chinese,G.U.T.S,Fly Out - Live版,spotify:track:6DS1v6XjCbYRJlnr4bBbkT,0.51,0.872,11,-4.825,0,0.209,0.0692,0.0,0.879,0.539,165.935,259624,4
948,chinese,G.U.T.S,Just Believe - Live版,spotify:track:59JH7d7umNUcUBsnY6l3LW,0.691,0.708,0,-6.373,1,0.0458,0.213,0.0,0.535,0.196,91.132,254192,4
949,chinese,G.U.T.S,超大行李,spotify:track:2Sc5q8reEiD1xnbieNTApc,0.751,0.39,6,-9.049,0,0.0661,0.458,0.0,0.103,0.377,140.005,251132,4
950,chinese,G.U.T.S,离开 - Live版,spotify:track:3B2DpdHYMGIBSnXzmR93XG,0.601,0.926,1,-3.886,1,0.107,0.0422,0.0,0.261,0.808,98.054,300232,4
951,chinese,Lu1,Follow (feat. Dizkar),spotify:track:28VyIQdJDOueQUxxd5p73K,0.783,0.613,4,-6.711,1,0.151,0.0268,0.0,0.117,0.711,97.018,191693,4
952,chinese,Lu1,自己做决定 (feat. 陳綺貞),spotify:track:0yDx42o29sJ8BlOLV4Cevj,0.642,0.573,1,-6.988,1,0.0861,0.248,0.306,0.114,0.408,83.998,289037,4
953,chinese,Lu1,Just Say So(feat. 蔡健雅),spotify:track:4xbXuT2SU21j1SdVbeLtQj,0.48,0.392,8,-8.29,0,0.0703,0.873,0.0,0.11,0.226,143.69,248874,4
954,chinese,Lu1,Bonjour & Goodnight,spotify:track:6OOymiof4dcjmXodFyuMXR,0.631,0.496,4,-9.569,1,0.0392,0.79,1.73e-06,0.0606,0.135,84.948,327826,4
955,chinese,Lu1,Highlight,spotify:track:1yUNX2cJwGxxcGkvPumZrz,0.735,0.835,1,-4.491,1,0.0488,0.628,0.0,0.051,0.951,91.97,260500,4
956,chinese,Lu1,那段,spotify:track:0IRQYESrrHliMnIeV5Gdwq,0.703,0.768,4,-5.782,0,0.197,0.785,1.17e-06,0.101,0.408,87.986,218000,4
957,chinese,Lu1,不能帶你去,spotify:track:6QYaaSQN0VMDTK1vf5eJ1S,0.688,0.721,6,-4.873,0,0.172,0.7,0.000529,0.117,0.753,170.035,202000,4
958,chinese,Lu1,男孩,spotify:track:4Jn0NfBpzUjw4tqrOveTaH,0.553,0.658,2,-6.001,1,0.204,0.825,0.0,0.11,0.649,176.032,265983,4
959,chinese,Lu1,2020 (feat. Lu1),spotify:track:6T8bvkZecTzMCbCrpUUv2K,0.741,0.581,9,-7.89,0,0.0633,0.23,5.15e-06,0.124,0.621,89.99,272277,4
960,chinese,Lu1,很可愛的歌,spotify:track:47mT9OtiDZUnOa8YCztOqC,0.756,0.836,7,-3.812,1,0.0374,0.527,0.0,0.118,0.88,125.0,294376,4
961,chinese,那吾克熱-NW,ㄦ子娃娃,spotify:track:6hzyP6wjMsMPBzF7jMZgEF,0.729,0.961,10,-2.936,0,0.29,0.279,0.0,0.132,0.523,151.964,145262,4
962,chinese,那吾克熱-NW,水滴石穿,spotify:track:5kSMTbZkkKqSeiH1IThEGk,0.655,0.968,4,-5.403,0,0.557,0.253,0.0,0.108,0.493,162.985,203190,4
963,chinese,那吾克熱-NW,漂 Part II,spotify:track:6AM8Gy2tr1OEfMIixVIDXj,0.778,0.926,0,-3.89,1,0.253,0.201,0.0,0.113,0.549,158.037,160632,4
964,chinese,那吾克熱-NW,放空,spotify:track:70xuC7vFZnCBpl8T37rhhN,0.743,0.774,5,-5.816,0,0.101,0.229,0.0,0.366,0.581,149.954,206400,4
965,chinese,那吾克熱-NW,何等人物,spotify:track:4bE56zMtp7ndShbziwEfVx,0.696,0.842,7,-3.227,1,0.136,0.572,0.0,0.119,0.443,155.975,246856,4
966,chinese,那吾克熱-NW,漂 - Live,spotify:track:4zbOMo7EtJxISWxUtIbbiA,0.703,0.757,1,-8.734,0,0.268,0.486,0.0,0.662,0.691,157.951,158664,4
967,chinese,那吾克熱-NW,Real Man,spotify:track:3HR8WqXvI1TgWU3XuJHZ3I,0.62,0.895,1,-4.063,0,0.362,0.272,0.0,0.3,0.613,169.997,197696,4
968,chinese,那吾克熱-NW,征途,spotify:track:2boX2ToqixdPPPjPLzoUOt,0.795,0.765,8,-7.604,1,0.234,0.0884,0.0,0.305,0.571,95.955,201943,4
